Year,Month,Crop,Region,Temperature,Rainfall,Humidity,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Fertilizer_Use,Pesticide_Use,Previous_Year_Yield,Sowing_To_Harvest_Days,Predicted_Yield
2021,5,Gram,Sarangarh-Bilaigarh Division,30.70195428191415,274.6969724343369,71.74769801644473,6.980439994218633,39.48254070576701,38.602731959069075,161.38502047804133,141.07282691230012,0.7187525370862446,4418.661250800625,144,2250.632112039164
2021,10,Groundnut,Raipur Division,26.97690800158878,188.27799276459288,86.65253030076646,8.269521965857795,12.804059210697682,34.00450711200232,71.64532935310973,212.0939234139186,5.794484192486897,3515.177444673426,152,3999.444099747154
2025,9,Rice,Raipur Division,19.02197454885335,253.06453024758548,89.73065808095198,5.5475555266956285,44.58165366328335,34.57036317163342,236.66207606966773,215.61190854657525,9.021942901223785,6232.51210701605,160,3154.6781611849456
2023,3,Urd,Surguja Division,26.804653183017855,146.0106595977751,57.01660862649544,7.6897705578574636,29.98265853503731,46.09884808992654,116.70247073257336,132.31275438020606,0.11904468847850347,2732.606479196842,131,1181.3188932051667
2024,4,Mustard,Sarangarh-Bilaigarh Division,23.152657159593115,216.56696536975963,45.15182337818667,8.16623955044144,27.540320667958802,56.88708274674111,93.79402542116026,153.7616624168707,4.98514460989057,5515.472879403177,155,3458.785115839823
2024,9,Niger,Surguja Division,24.390510840877255,297.2088828472911,56.56976222305945,5.6850237508628725,34.44093646167698,14.562582955952404,149.30996272036626,56.73006642701133,3.500069643106799,4560.248107240766,168,1585.5078463645104
2017,10,Rice,Sarangarh-Bilaigarh Division,15.566225488053355,106.43193095978185,80.83616459776343,6.850192511247275,34.967682915850816,10.975132380526011,105.39956369094321,184.88651129371937,5.803321902579091,3384.475084426069,162,2441.411915611169
2021,11,Groundnut,Balod Division,19.200586990325633,147.47493657277016,42.3603407131224,6.114158361849997,15.281407075599823,50.285239624060175,156.98081727652885,130.9211765893726,2.254573867376587,1506.839921817684,136,3469.6626112216472
2015,6,Niger,Bilaspur Division,20.620761627620567,170.0118443275214,87.12573909917543,7.19955449676349,40.249343592648536,15.408469377537966,119.7018299564171,139.09553661666916,0.6489921723172476,3732.996506743134,170,1481.0298746759208
2018,2,Kulthi,Balod Division,29.259200157176117,84.50387175501294,50.51194612788906,7.448628875810981,21.037131918002515,59.33483980402119,76.41336215380817,224.73454543595295,6.25933036848707,2883.5999877114964,141,3733.40506020066
2018,7,Mustard,Sarangarh-Bilaigarh Division,15.229849465962307,70.25965261626419,89.14821956701829,6.407869548786265,46.198475206796566,40.96741244794186,103.17904840545239,142.36688691212169,4.168492394934025,2021.733066627803,107,3090.4953743824867
2019,2,Soybean,Bilaspur Division,23.175545224582642,257.4307165804061,80.31653325203774,6.879945009034302,42.714026536593295,42.543319762707036,137.68796899230506,54.23844924557055,6.224855387062297,1875.7928266904241,168,2157.844179111486
2021,11,Kulthi,Raipur Division,33.48053740851466,294.1985932068966,78.51423204884341,6.338018455829679,23.85064166138994,19.94458514690087,56.058645295925125,95.49817817381248,2.1053914683784294,3237.79163655801,107,3102.971511887912
2021,2,Arhar,Raipur Division,17.237612330982476,151.18126595741467,49.07428042639701,6.608173493365341,42.30957172802859,22.015615514833723,204.12850540295238,145.1241228616518,3.3874126295348184,4573.786943703243,113,3600.8663599504853
2025,11,Groundnut,Surguja Division,25.32848776437222,71.91245904866332,30.526632716875767,5.978619870065271,24.25561997199617,42.967515154962506,174.36491291808318,134.87925854970715,5.616813893646103,5687.5965768238675,112,4344.888113377668
2018,1,Urd,Sarangarh-Bilaigarh Division,30.73044764781694,66.45294017264412,52.927974529559265,8.156678330756893,14.037907265441627,55.486341896709845,170.27192145567085,222.07402745609613,5.931127783247273,2417.8162247366345,101,1376.4716053557504
2021,11,Moong,Sarangarh-Bilaigarh Division,33.850626150402334,272.82955159007463,48.10856217976162,5.530031231677409,48.475529549028316,59.11952772587833,159.2099863765532,158.42750186123334,3.7231480777426516,3623.219856545248,112,3581.5951210037965
2025,11,Til,Raipur Division,29.93553279067436,165.95356243191998,32.243819424527835,8.147227559331366,36.10408060861761,19.90154733155468,168.0626344650137,187.9271483830242,2.800532056165564,3459.780700710761,110,3889.1100920854333
2017,12,Mustard,Balod Division,29.411310972888124,130.00682914059797,60.321915390355784,7.215036635049215,28.243981066503665,16.70598113548951,236.93039054144413,143.86465940869402,2.7370062948859584,4066.9700460425784,153,3359.188883433311
2020,11,Arhar,Bilaspur Division,31.52976180391525,169.1153178098499,54.181878676964196,6.494973532531052,25.910934061241587,12.820067888039524,51.71384216214814,137.931146811833,1.7469935142089843,5547.936354047764,179,3838.3334260635856
2016,3,Jwar,Balod Division,23.924024419550875,129.57602367308684,68.07338806449148,7.669171376380989,22.98821337033056,53.41485090806639,59.55994193154986,139.25733369487025,3.2540496232958716,4268.226089996175,161,3557.676098785235
2024,6,Arhar,Balod Division,31.116890652356663,172.258943826905,67.27117933164499,7.023256455587993,49.25790381716517,24.735742342823436,88.29868198616046,132.1843139387678,1.9944033701321995,5733.27456751147,123,3259.7161136750988
2023,8,Groundnut,Raipur Division,15.159288094909023,264.8890992294842,37.24479815380081,6.99732597432282,15.389890605236298,10.090601693462583,83.46027599863001,157.71667717084068,6.3381540622994486,4092.758780344889,91,3687.027516814439
2019,9,Kulthi,Raipur Division,33.4912211075361,198.0753427655239,88.61793276759735,5.8304268487568995,22.59220235682273,21.190904302821444,86.23889189383652,100.08868035072074,5.690669982420896,4519.236825906358,158,3818.10458788805
2020,7,Kulthi,Raipur Division,23.866130190343505,223.66344320254385,41.215885766486814,6.668548077836226,29.41990561130654,27.022054004970922,184.38877716973002,228.21103876836418,3.8258882367092006,3686.916212464949,120,3564.738312651843
2018,4,Soybean,Surguja Division,26.067603757314952,141.16766905858412,56.71644148588227,6.22319303757021,29.119981802172457,59.54930847483426,141.89666021003308,116.61710961877458,3.2583001993739447,5615.477901478169,157,2719.446390965811
2025,6,Arhar,Balod Division,20.097644978297645,234.6264696276297,59.28705260602409,5.547087716788839,28.85465937631374,36.17707969285408,248.35577566693863,79.50476683546937,2.376142001946425,6119.136031823264,159,3834.214807951494
2024,5,Pea,Sarangarh-Bilaigarh Division,29.850616656808427,216.65427121984308,78.7837678328472,6.58029889234634,17.031352633215274,20.235697379755067,95.37718296058897,69.31009571954903,5.354583089593412,4695.723690615729,176,4746.7010892904955
2021,8,Kulthi,Bilaspur Division,16.532716129504976,79.8904994380141,35.953775765678806,5.769466388276815,15.797301084380022,26.740917235672555,112.16602020549894,52.68458302402552,9.189027643456884,5603.912245864519,108,4106.450787141642
2023,1,Soybean,Surguja Division,32.4527160509367,193.16071327889614,55.718656752511905,6.270490113175556,20.190703453144803,26.515384377843922,246.8481433603298,134.57121571337228,6.857030513889372,1795.0166699955014,161,1809.2777238078068
2021,1,Jwar,Sarangarh-Bilaigarh Division,31.562336580126853,114.18587407743951,67.71013021417224,5.777549863549283,46.58104615208224,10.986287323158773,216.3516281604494,87.52219770908494,7.444147140355674,6030.558757233288,102,3900.222885927072
2015,11,Pea,Balod Division,19.321202324895328,251.0239174083982,42.90933729744333,5.802824876669197,14.522118713380404,16.759152708571502,143.95984413570653,54.329580517449585,8.343778636564078,2444.625334195623,154,3936.2464225610893
2015,6,Rice,Raipur Division,31.186487965705247,156.48442711673488,67.64807392596437,6.097033883245565,40.29700413493299,44.75982298516056,160.91937710919797,154.00390925790475,3.5163497333784877,2782.6021366290393,95,2487.3070567294853
2023,10,Moong,Balod Division,30.72715466122963,298.6710412991218,85.41989025297916,8.4995477334592,40.30193572533486,16.012549328536732,218.6355841305681,185.9957097301523,0.6287578211448763,1766.6503410337314,160,3033.33353261292
2025,12,Soybean,Bilaspur Division,27.644331955078982,73.12510948474095,89.85108787036049,5.506552428571746,42.3908161558905,21.53671383030594,146.1960492092656,67.15021018222087,6.225588033216443,6327.000584870295,116,2968.62008174965
2023,2,Groundnut,Surguja Division,22.47040353799375,245.08696568503964,31.94706460744054,7.416017908361216,45.464619559574224,27.53686492021544,91.20474471641685,142.18415458393193,1.8867229122803264,5760.054247441882,168,4312.209142585974
2018,5,Moong,Surguja Division,20.42997508363736,218.42543338553912,44.135293694680655,5.923731094079672,20.52144710155721,47.88674722511469,215.6889077108771,198.72573572014934,5.690436499956663,6065.92302045542,141,4257.636319430366
2023,1,Kulthi,Bilaspur Division,19.635671805787,241.87470764767636,48.618426947501845,8.261884410132328,18.982378770755854,39.120048243396994,157.5544982551287,247.16136420168502,7.395102331570648,5736.080838800075,176,3944.5795372847965
2017,7,Maize,Sarangarh-Bilaigarh Division,21.372179255272144,126.88244887261408,53.94756602669797,5.780898680000888,28.620226661099192,44.449999249428416,80.60851943276425,183.43806892851217,7.836383021478365,3897.6527636064443,137,2674.7154892175317
2021,1,Gram,Sarangarh-Bilaigarh Division,33.0711688686506,173.01362234560014,44.535429455086046,8.36518956137871,20.60356675008145,38.35061627100861,151.1171662368795,98.96791016190411,3.0183912024751547,6120.409670453817,177,3048.8861103555073
2020,4,Groundnut,Surguja Division,16.552815519775624,249.1271299309271,42.20927967331875,7.332779162450434,39.3723995593243,44.17962126109345,132.64067611937176,193.3107279557999,5.1243323256931514,6347.364102135942,168,4253.921161355322
2022,9,Millets,Surguja Division,31.577425525059173,108.13533290521374,87.27323054505,5.5038042307464705,35.43758306965735,10.142107683198622,225.3685063763516,169.58588536396599,6.209650962771923,4012.834883946988,157,2792.8254994038684
2025,1,Soybean,Raipur Division,21.97780150083647,106.50829919716301,85.11129616623107,8.182021593750418,44.999507522106065,56.544907218571474,75.21108627214068,92.35985771630955,8.194807217006218,2378.123906644191,133,1943.6048158267886
2023,4,Til,Sarangarh-Bilaigarh Division,25.431987920227165,187.7627383237331,32.81955006018705,7.065135404100754,13.309532139482863,15.546011543740326,225.04196088960512,220.22216516951093,7.613886651049474,4793.112544815472,106,4538.728611842916
2019,6,Rice,Bilaspur Division,30.889712672969814,180.89089488246395,50.32878129629089,6.288009205991454,46.603333334323,30.31245479884524,152.44220336205694,135.4808854455202,9.879753209773703,6377.191449267853,127,3116.9238416218586
2015,6,Masoor,Sarangarh-Bilaigarh Division,32.687530940459425,120.5656176032332,54.3089132207044,7.801837532546891,21.733945066803585,48.551918512242736,130.8728859962295,242.39553094682518,0.08084676530010881,5860.734299294375,99,4420.1122231293075
2017,12,Jwar,Raipur Division,21.89562840145294,124.5189126312057,44.3408720799566,8.27999666166061,29.627773837079364,31.761535900471195,82.39343688058807,194.5802014895556,4.37489440863133,5809.075880729537,143,3862.1589643948237
2024,8,Soybean,Surguja Division,24.23686962550221,119.46129080164137,67.73237381929053,6.951072469440382,27.544457437585745,57.34212758337579,190.16359252773586,178.91263092636441,2.560444863761279,6169.09008403641,95,2767.2479356515437
2022,1,Arhar,Surguja Division,23.290321296335847,242.8780154996219,68.42284479865447,6.446660423329333,40.41246604417695,33.379447424938334,235.3613418220081,195.67056749531238,1.198933871448734,5969.761302762735,95,3468.2686268675643
2025,7,summer paddy,Raipur Division,15.265020670078211,212.97521639061515,81.03025369971581,7.866835371804781,26.813332377273703,53.74697028013357,125.07547077986396,145.6194037636443,9.115153281671846,5381.408320091465,141,5393.015393686559
2020,1,Mustard,Bilaspur Division,20.91885777717313,258.10429585256315,74.45215610311307,7.5453564933653645,47.74212582597638,50.54140566811355,98.31700013416669,151.0452955603348,9.979620660956863,5091.364160809137,104,3854.9615760605193
2022,7,Millets,Surguja Division,24.183784674651235,293.86825707850545,62.55439961795734,8.166257451250818,46.101355305543024,59.04931513993416,160.9733833998314,220.24147708894878,1.8059620790472364,2823.835868723772,157,2660.706205942483
2023,3,summer paddy,Balod Division,23.221872177608795,168.5410740679966,69.2152062026652,7.577542038283578,44.88644607878026,56.32738903754877,209.23718968677406,186.18570732870057,0.384333928013636,4606.700107142246,146,4960.4244106155265
2018,11,Jwar,Surguja Division,29.43858455031359,66.67347035136221,46.439326892581086,6.230585016698609,12.850333305929118,54.90619173564394,50.75353891010661,229.44866503832836,2.7505444768050036,4107.443108529447,145,3754.5029350730024
2015,8,summer paddy,Balod Division,22.696072344422063,62.02307760300886,65.58337139804146,8.294977749277058,44.170322462157586,46.58021702597342,176.27548727908584,228.1653507148537,8.348619180663956,5809.720457904956,96,5508.16921416337
2015,3,Masoor,Raipur Division,24.787528979413405,123.91625981790479,59.35363528499515,5.814507241617974,41.26541781772842,28.349907363411038,169.3032001397262,245.29800680884983,2.9389008319931675,3958.56286745036,140,4107.025958587081
2024,1,Millets,Raipur Division,23.592171842647268,283.1361473381127,38.00066803898223,6.303828250320544,14.140517880245241,15.306270928245121,113.630437160832,190.04293176906683,0.5690148049762156,2138.7138177134457,147,2487.5566231612493
2018,8,Millets,Surguja Division,29.81252297788741,180.8032637427187,44.552656594978245,7.0605838231716564,14.296573017448877,44.4322526132195,140.28460072099406,150.46034353234842,0.524921839530299,1524.8624266117458,153,2029.4102957406797
2021,3,Soybean,Sarangarh-Bilaigarh Division,32.25944797973925,117.94662902003229,47.50160704329517,7.197226078212704,14.046552460701648,58.932704066898246,99.39264483236418,83.26234004181647,4.274228023694365,4889.365602343326,115,2347.8337891136675
2016,2,Soybean,Balod Division,25.637781580150282,149.7916986277549,85.45857402315347,5.545931759880716,10.453303728179502,46.33022186659345,207.97714759036856,191.07611192948346,9.318257230616197,4249.541935635808,147,2546.776507506653
2017,1,summer paddy,Bilaspur Division,30.788643883903823,199.6487768511677,43.82319836315337,7.84171817746282,31.94537220778334,56.436468463866774,176.90698667322152,108.31554335198615,2.8592044163963193,3154.8145217922415,120,5417.07870530082
2015,3,Wheat,Surguja Division,20.93573364039701,213.23741453446056,47.35463416918009,6.584821955276169,48.93577165744173,50.215235647775835,156.54232440779705,106.58951360746624,4.271576807010438,2344.8607501894517,155,2033.78481994667
2019,2,Mustard,Bilaspur Division,25.827392203145372,88.47987744572626,52.16124780536594,6.719255623006413,27.547388115991744,18.15573375583394,128.50523968356543,97.65755528961361,1.0193380538260854,3833.5766120195103,102,3436.5274521676756
2015,2,Jwar,Surguja Division,21.90459907339945,294.257919136294,69.82456431752323,7.9281086333108375,31.630300075494254,22.460188529564363,108.27687720414643,225.02441147029003,4.935727932689811,2001.4323623945281,107,3341.8380201961386
